# Animation run summary
animation_type,AStar_animation
total_frames,1176
total_time_s,11.7600
success,True
num_collisions,561
num_replans,1220
path_length,282.4976
trajectory_image,animation_run_20260218_115730_AStar_animation_trajectory.png

"# Collisions (time_s, frame, type, detail)"
time_s,frame,type,detail
6.8300,683,Segment blocked
6.8300,683,Collision; clear path
6.8400,684,Segment blocked
6.8400,684,Collision; clear path
6.8500,685,Segment blocked
6.8500,685,Collision; clear path
6.8600,686,Segment blocked
6.8600,686,Collision; clear path
6.8700,687,Segment blocked
6.8700,687,Collision; clear path
6.8800,688,Segment blocked
6.8800,688,Collision; clear path
6.8900,689,Segment blocked
6.8900,689,Collision; clear path
6.9000,690,Segment blocked
6.9000,690,Collision; clear path
6.9100,691,Segment blocked
6.9100,691,Collision; clear path
6.9200,692,Segment blocked
6.9200,692,Collision; clear path
6.9300,693,Segment blocked
6.9300,693,Collision; clear path
6.9400,694,Segment blocked
6.9400,694,Collision; clear path
6.9500,695,Segment blocked
6.9500,695,Collision; clear path
6.9600,696,Segment blocked
6.9700,697,Segment blocked
6.9800,698,Segment blocked
6.9800,698,Collision; clear path
6.9900,699,Segment blocked
6.9900,699,Collision; clear path
7.0000,700,Segment blocked
7.0000,700,Collision; clear path
7.0100,701,Segment blocked
7.0100,701,Collision; clear path
7.0200,702,Segment blocked
7.0200,702,Collision; clear path
7.0300,703,Segment blocked
7.0300,703,Collision; clear path
7.0400,704,Segment blocked
7.0400,704,Collision; clear path
7.0500,705,Segment blocked
7.0500,705,Collision; clear path
7.0600,706,Segment blocked
7.0600,706,Collision; clear path
7.0700,707,Segment blocked
7.0700,707,Collision; clear path
7.0800,708,Segment blocked
7.0800,708,Collision; clear path
7.0900,709,Segment blocked
7.0900,709,Collision; clear path
7.1000,710,Segment blocked
7.1000,710,Collision; clear path
7.1100,711,Segment blocked
7.1100,711,Collision; clear path
7.1200,712,Segment blocked
7.1200,712,Collision; clear path
7.1300,713,Segment blocked
7.1300,713,Collision; clear path
7.1400,714,Segment blocked
7.1400,714,Collision; clear path
7.1500,715,Segment blocked
7.1500,715,Collision; clear path
7.1600,716,Segment blocked
7.1600,716,Collision; clear path
7.1700,717,Segment blocked
7.1700,717,Collision; clear path
7.1800,718,Segment blocked
7.1800,718,Collision; clear path
7.1900,719,Segment blocked
7.1900,719,Collision; clear path
7.2000,720,Segment blocked
7.2000,720,Collision; clear path
7.2100,721,Segment blocked
7.2100,721,Collision; clear path
7.2200,722,Segment blocked
7.2200,722,Collision; clear path
7.2300,723,Segment blocked
7.2300,723,Collision; clear path
7.2400,724,Segment blocked
7.2400,724,Collision; clear path
7.2500,725,Segment blocked
7.2500,725,Collision; clear path
7.2600,726,Segment blocked
7.2600,726,Collision; clear path
7.2700,727,Segment blocked
7.2700,727,Collision; clear path
7.2800,728,Segment blocked
7.2800,728,Collision; clear path
7.2900,729,Segment blocked
7.2900,729,Collision; clear path
7.3000,730,Segment blocked
7.3000,730,Collision; clear path
7.3100,731,Segment blocked
7.3100,731,Collision; clear path
7.3200,732,Segment blocked
7.3200,732,Collision; clear path
7.3300,733,Segment blocked
7.3300,733,Collision; clear path
7.3400,734,Segment blocked
7.3400,734,Collision; clear path
7.3500,735,Segment blocked
7.3500,735,Collision; clear path
7.3600,736,Segment blocked
7.3600,736,Collision; clear path
7.3700,737,Segment blocked
7.3700,737,Collision; clear path
7.3800,738,Segment blocked
7.3800,738,Collision; clear path
7.3900,739,Segment blocked
7.3900,739,Collision; clear path
7.4000,740,Segment blocked
7.4000,740,Collision; clear path
7.4100,741,Segment blocked
7.4100,741,Collision; clear path
7.4200,742,Segment blocked
7.4200,742,Collision; clear path
7.4300,743,Segment blocked
7.4300,743,Collision; clear path
7.4400,744,Segment blocked
7.4400,744,Collision; clear path
7.4500,745,Segment blocked
7.4500,745,Collision; clear path
7.4600,746,Segment blocked
7.4600,746,Collision; clear path
7.4700,747,Segment blocked
7.4700,747,Collision; clear path
7.4800,748,Segment blocked
7.4800,748,Collision; clear path
7.4900,749,Segment blocked
7.4900,749,Collision; clear path
7.5000,750,Segment blocked
7.5000,750,Collision; clear path
7.5100,751,Segment blocked
7.5100,751,Collision; clear path
7.5200,752,Segment blocked
7.5200,752,Collision; clear path
7.5300,753,Segment blocked
7.5300,753,Collision; clear path
7.5400,754,Segment blocked
7.5400,754,Collision; clear path
7.5500,755,Segment blocked
7.5500,755,Collision; clear path
7.5600,756,Segment blocked
7.5600,756,Collision; clear path
7.5700,757,Segment blocked
7.5700,757,Collision; clear path
7.5800,758,Segment blocked
7.5800,758,Collision; clear path
7.5900,759,Segment blocked
7.5900,759,Collision; clear path
7.6000,760,Segment blocked
7.6000,760,Collision; clear path
7.6100,761,Segment blocked
7.6100,761,Collision; clear path
7.6200,762,Segment blocked
7.6200,762,Collision; clear path
7.6300,763,Segment blocked
7.6300,763,Collision; clear path
7.6400,764,Segment blocked
7.6400,764,Collision; clear path
7.6500,765,Segment blocked
7.6500,765,Collision; clear path
7.6600,766,Segment blocked
7.6600,766,Collision; clear path
7.6700,767,Segment blocked
7.6700,767,Collision; clear path
7.6800,768,Segment blocked
7.6800,768,Collision; clear path
7.6900,769,Segment blocked
7.6900,769,Collision; clear path
7.7000,770,Segment blocked
7.7000,770,Collision; clear path
7.7100,771,Segment blocked
7.7100,771,Collision; clear path
7.7200,772,Segment blocked
7.7200,772,Collision; clear path
7.7300,773,Segment blocked
7.7300,773,Collision; clear path
7.7400,774,Segment blocked
7.7400,774,Collision; clear path
7.7500,775,Segment blocked
7.7500,775,Collision; clear path
7.7600,776,Segment blocked
7.7600,776,Collision; clear path
7.7700,777,Segment blocked
7.7700,777,Collision; clear path
7.7800,778,Segment blocked
7.7800,778,Collision; clear path
7.7900,779,Segment blocked
7.7900,779,Collision; clear path
7.8000,780,Segment blocked
7.8000,780,Collision; clear path
7.8100,781,Segment blocked
7.8100,781,Collision; clear path
7.8200,782,Segment blocked
7.8200,782,Collision; clear path
7.8300,783,Segment blocked
7.8300,783,Collision; clear path
7.8400,784,Segment blocked
7.8400,784,Collision; clear path
7.8500,785,Segment blocked
7.8500,785,Collision; clear path
7.8600,786,Segment blocked
7.8600,786,Collision; clear path
7.8700,787,Segment blocked
7.8700,787,Collision; clear path
7.8800,788,Segment blocked
7.8900,789,Segment blocked
7.9000,790,Segment blocked
7.9100,791,Segment blocked
7.9200,792,Segment blocked
7.9300,793,Segment blocked
7.9400,794,Segment blocked
7.9500,795,Segment blocked
7.9600,796,Segment blocked
7.9700,797,Segment blocked
7.9800,798,Segment blocked
7.9900,799,Segment blocked
8.0000,800,Segment blocked
8.0100,801,Segment blocked
8.0200,802,Segment blocked
8.0300,803,Segment blocked
8.0400,804,Segment blocked
8.0500,805,No path (segment blocked or collision)
8.8000,880,Periodic (80 frames)
9.6000,960,Periodic (80 frames)
10.4000,1040,Periodic (80 frames)
10.8900,1089,Waypoint in obstacle
10.9400,1094,Waypoint in obstacle
11.0500,1105,Waypoint in obstacle
11.2000,1120,Periodic (80 frames)

# Obstacle log (positions and velocities per timestamp)
time_s,frame,e0_x,e0_y,e0_vx,e0_vy,e1_x,e1_y,e1_vx,e1_vy,e2_x,e2_y,e2_vx,e2_vy,e3_x,e3_y,e3_vx,e3_vy,e4_x,e4_y,e4_vx,e4_vy,e5_x,e5_y,e5_vx,e5_vy,e6_x,e6_y,e6_vx,e6_vy,e7_x,e7_y,e7_vx,e7_vy,e8_x,e8_y,e8_vx,e8_vy,e9_x,e9_y,e9_vx,e9_vy,e10_x,e10_y,e10_vx,e10_vy,e11_x,e11_y,e11_vx,e11_vy,e12_x,e12_y,e12_vx,e12_vy,r0_x,r0_y,r0_w,r0_h,r1_x,r1_y,r1_w,r1_h,r2_x,r2_y,r2_w,r2_h,r3_x,r3_y,r3_w,r3_h,r4_x,r4_y,r4_w,r4_h,r5_x,r5_y,r5_w,r5_h
0.0000,0,-18.0798,-9.9212,-7.9841,7.8832,17.7688,-20.0231,-23.1194,-2.3124,18.0822,8.1596,8.2205,15.9600,21.8486,25.9205,-15.1353,-7.9468,23.0801,14.9222,8.0106,-7.7805,-23.0831,15.0791,-8.3076,7.9135,5.1539,5.0826,15.3928,8.2555,-40.0781,-29.9240,-7.8068,7.5998,14.9079,-10.1407,-9.2062,-14.0701,10.1403,5.1552,14.0260,15.5210,-30.1478,0.1512,-14.7827,15.1163,-20.1667,-19.8218,-16.6700,17.8225,-0.1540,0.1620,-15.3957,16.1992,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.1000,10,-17.5983,-8.9237,3.5179,11.5729,15.4766,-20.4411,-19.7569,-5.1763,18.9754,9.6902,8.6310,14.4499,20.4002,26.2224,-14.5189,7.6015,24.0554,14.9228,5.8760,-9.0612,-24.0930,15.6336,-11.2489,5.1552,6.2995,5.6579,1.2996,14.4161,-40.7300,-29.6161,8.3129,9.4166,14.0121,-11.2720,-13.5458,-1.8269,9.7398,6.4406,-21.0442,3.0376,-31.6560,1.8060,-10.7992,19.6355,-21.6552,-18.0442,4.8547,23.1828,-2.2842,0.9794,-24.1154,4.3239,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.2000,20,-17.0759,-8.0921,2.0932,12.3866,14.8698,-21.6770,13.3951,-18.0416,20.0434,9.5421,8.2563,-11.8634,19.9057,25.7759,9.2171,-9.6647,23.8938,14.0086,2.1496,-12.8273,-25.1123,15.2075,-2.7564,-11.9569,6.3621,6.8587,-5.9534,11.5935,-40.2617,-28.5128,-0.8147,12.4656,13.0101,-11.7849,-8.9829,-6.4118,8.4837,7.7529,-15.7721,5.9450,-30.6692,3.3978,15.6693,13.8197,-22.0940,-16.4761,-14.5131,11.3164,-3.7600,-0.1638,1.1084,-23.5135,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.3000,30,-17.0649,-6.9752,-9.5943,7.4651,16.7112,-22.7724,17.5479,-9.4950,20.8718,8.4711,10.4437,-9.8249,19.6871,24.7833,-9.4708,0.4586,24.6608,13.4466,10.4415,-4.5224,-25.7896,14.6597,-8.9387,-1.7737,5.8837,7.8481,6.4618,8.5988,-39.4336,-28.6714,8.9105,-5.3865,12.2291,-12.4704,-2.5280,-11.8816,7.0878,8.2852,-12.5773,4.3191,-31.7124,4.7601,-21.9051,9.3458,-21.0337,-15.9408,16.3506,2.6459,-5.3427,-1.5756,-15.4677,-13.2736,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.4000,40,-16.8375,-5.9348,7.7355,10.3706,17.1511,-21.5087,-16.1175,16.3712,21.8357,7.4723,8.8521,-9.8092,19.1402,23.9412,-6.9656,-8.1345,24.4119,12.3733,-6.5828,-9.6251,-26.4665,14.1488,-5.0781,-7.6861,5.0588,8.4570,-12.2656,4.1302,-38.5135,-28.8759,10.0595,0.3858,12.4266,-13.3564,-5.3898,-10.6903,5.8487,8.2066,-10.5747,-9.2982,-31.9379,6.4083,12.7491,18.5788,-19.9912,-16.7642,11.9254,-9.5703,-7.1772,-2.4094,-6.8833,-18.5274,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.5000,50,-17.2680,-4.7429,8.2840,13.5029,15.4482,-19.8599,-17.3179,16.3481,22.2507,6.4434,5.0830,-9.8037,18.1783,23.6812,-10.1877,-0.6657,23.4651,11.9479,-11.3366,-1.0589,-27.2808,13.8877,-7.7322,4.2590,4.0688,9.1256,4.1500,15.4225,-37.6057,-28.9210,-0.9642,-11.4278,11.4975,-13.9818,-11.3281,2.1847,4.8287,7.2776,-1.2245,-13.7086,-30.3191,7.2430,19.8731,-14.3287,-18.8267,-17.4578,8.2761,9.3076,-6.8344,-3.8406,21.7764,-6.6337,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.6000,60,-16.3820,-3.2961,8.8029,13.7412,13.8569,-18.1917,-0.7352,24.4890,21.9263,5.8025,-10.4568,3.9450,17.8132,24.3550,0.5888,8.1475,22.7763,12.6990,-6.2369,10.2077,-27.9676,14.2711,-5.6839,3.5490,4.4391,10.7129,3.5012,15.2271,-37.5742,-30.1468,3.7769,-14.4644,10.8967,-13.3314,-9.4420,4.3316,5.1628,6.2169,-3.8571,-11.7640,-28.5903,8.3419,21.5061,10.2208,-17.9204,-16.6727,-2.3600,12.1078,-4.8856,-5.0552,18.5806,-14.5841,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.7000,70,-15.4588,-2.2085,3.1147,14.9851,13.2679,-18.7320,3.4779,-22.9989,21.1074,5.6730,-2.8842,-8.4277,18.4165,24.5479,4.0681,-6.3776,22.9375,12.8847,8.4657,-7.4468,-28.4169,14.7367,-3.9488,4.4657,5.7505,10.6461,13.4986,-4.8260,-38.0824,-29.9327,8.2043,11.6514,10.1876,-13.6402,3.0166,-11.6989,4.1756,5.6498,-9.3212,-5.0589,-27.1837,6.8777,17.7998,-11.2413,-18.4833,-15.7604,-12.0278,4.7210,-2.9170,-6.3721,18.7442,-11.7399,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.8000,80,-16.4075,-1.3627,-14.0259,-5.0211,12.8524,-21.0974,-9.9689,-22.3801,20.8081,4.7612,-2.9990,-9.5645,18.2724,24.0706,2.8625,-4.6272,23.0739,11.9300,1.0848,-11.0656,-28.8124,14.9972,-5.1185,-1.3184,6.3934,11.6666,12.6515,10.6567,-38.0984,-28.8102,9.0737,10.4547,10.1630,-14.7410,-5.9567,-9.3775,3.4717,5.9727,-5.8632,6.7448,-25.3861,6.5490,14.5736,-11.1384,-19.9504,-15.0779,-14.7039,6.5946,-3.0469,-7.5976,-23.6138,-6.5300,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
0.9000,90,-17.6079,-1.7768,-4.5043,-14.8380,12.6047,-23.2274,12.7750,-17.4894,20.7011,4.0760,-7.0845,-1.1083,17.9169,23.6955,-5.1900,-4.4759,23.9019,12.2978,7.7193,7.6698,-29.2645,15.0909,-3.9418,3.0907,7.9008,12.1850,15.7584,8.8481,-37.6032,-28.0271,-0.9405,13.3246,10.2771,-15.6400,3.1854,-8.7429,3.3924,5.6856,5.6462,-5.7261,-24.1480,5.5199,9.0751,-12.2231,-19.7014,-14.2538,18.8891,2.7806,-3.8183,-9.1658,-19.4059,-14.9554,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.0000,100,-17.3539,-2.7026,11.0810,10.6627,14.4423,-23.1748,20.2244,8.2862,20.2036,4.2998,7.1753,2.8366,17.4467,23.2786,-4.5961,-3.8205,24.6970,12.9776,8.5901,7.1389,-29.6504,15.3398,-3.5663,3.6653,9.5580,12.2146,16.2218,15.5879,-37.6628,-26.6183,-0.6919,13.9711,10.0943,-16.4462,-4.7823,-8.3418,3.9946,5.0264,4.9802,-8.4919,-23.3807,4.4751,16.2303,-3.7255,-19.4994,-15.3098,16.5167,-9.2220,-5.4878,-10.6382,-21.5230,9.5943,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.1000,110,-17.6403,-2.4644,-5.3945,-14.9621,16.4140,-22.6625,19.1638,2.7457,20.8720,4.3039,8.2252,0.1778,17.1507,23.4589,-1.7148,4.6967,24.5340,13.2903,-7.2576,6.3832,-29.8985,15.7072,-5.2919,-1.3132,10.9895,13.6793,6.9871,19.4267,-38.1321,-25.8070,2.2186,13.9852,10.3484,-17.0299,8.5002,-5.4272,4.4907,4.4290,7.6309,1.9857,-21.7972,5.0454,14.2115,8.5768,-18.2725,-17.0664,13.8850,-19.3711,-7.4324,-9.7313,-18.7757,8.9044,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.2000,120,-17.6077,-3.8926,-1.1292,-14.7952,17.1218,-23.9641,7.7545,-12.1530,21.6513,4.4804,8.3227,1.7464,16.8517,23.4548,-2.2237,-4.4864,23.6109,13.3922,-9.0137,1.5699,-30.0736,15.7751,1.0065,5.5553,10.6294,15.0526,-15.4935,13.1030,-37.6776,-24.9332,10.9060,2.0078,10.9565,-17.7320,3.1795,-9.0839,5.2656,4.4148,7.4227,-2.2989,-20.4998,5.0722,11.1282,-5.5935,-15.9058,-17.2666,24.2594,-3.4251,-9.0221,-11.0352,-22.3495,10.0375,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.3000,130,-18.0225,-4.2003,7.2988,8.0733,16.7949,-25.2262,-4.0299,-12.6231,22.2566,4.4089,4.1193,-3.4155,17.0560,23.2224,4.9833,0.4082,22.7068,13.7180,-8.9143,3.5886,-29.5634,15.9666,6.0256,2.5640,9.4869,16.4233,-18.8313,15.4144,-37.9951,-25.5796,-9.6082,-9.0465,11.4937,-17.9808,9.1495,0.7228,5.9085,4.8867,5.6807,4.3602,-19.4542,4.5045,10.5880,-6.3604,-13.9670,-17.5270,13.2309,14.1615,-10.2447,-9.4731,-10.1597,18.6064,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.4000,140,-17.2790,-4.4061,9.4959,1.9419,16.4689,-26.2457,-3.3612,-9.7969,22.6937,4.2983,3.5747,4.8322,17.5984,23.2122,5.0569,-2.0612,22.5591,14.6638,1.7345,10.5621,-29.2591,16.3148,-2.5142,4.8115,7.8341,16.8964,-13.7331,-16.1994,-38.5476,-26.5460,1.5989,-12.8768,12.3957,-18.0918,7.4177,-4.6855,6.3576,4.5925,0.3038,-8.1735,-18.7069,3.7680,0.6091,-10.6518,-12.3269,-18.4430,17.8510,-10.1218,-12.2118,-8.7286,-17.4741,7.1396,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.5000,150,-16.2509,-4.4871,10.8482,-2.6747,16.7788,-27.1389,5.2737,-7.3372,23.0501,4.7745,-0.1338,5.4653,18.2069,22.9803,6.8870,-2.6504,22.5629,15.9895,-0.9795,14.8685,-29.6610,16.7132,-5.9789,3.9050,7.7388,16.0958,17.8134,-6.2421,-37.8797,-27.3236,10.1479,1.4646,13.1265,-18.5797,6.7469,-4.4452,5.7983,4.1367,-7.7983,-5.2034,-17.9625,3.2012,11.3887,-1.3315,-11.8091,-17.6489,-13.5416,16.9047,-11.2025,-8.5734,16.4266,-17.1075,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.6000,160,-15.1965,-4.7037,9.9978,-1.9667,16.6793,-27.7931,-5.3350,-6.0292,23.4817,4.9332,5.0756,2.7398,18.8942,22.8998,5.5943,6.4335,23.0832,16.9042,11.7944,-7.4469,-30.2612,16.9797,-6.0464,3.2714,8.5826,17.3398,-4.1772,19.9203,-36.8869,-27.2519,8.9388,-4.3708,13.6674,-18.3549,1.9754,7.7952,5.5050,3.3654,-0.7030,-8.3212,-16.9392,3.3667,10.1014,2.2140,-11.5701,-16.6657,16.8951,-11.4394,-9.8639,-9.8934,22.5813,-1.4515,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.7000,170,-14.4367,-5.3204,7.0728,-6.3543,15.8502,-27.6623,-9.4196,1.6971,23.7986,4.5797,-6.3055,-1.6540,18.5981,23.4470,-3.2553,5.3879,22.4533,17.6169,-11.9342,-2.2583,-30.8010,16.6266,-5.1534,-4.1489,8.3388,18.8976,3.8332,18.9171,-36.6398,-28.1363,-3.2412,-10.5959,13.1315,-18.3853,-7.5309,-0.6254,6.1173,3.3280,6.3939,5.7138,-16.2243,3.3010,-3.6174,-7.0864,-10.2816,-18.3923,-0.4982,-20.5658,-8.9694,-11.6692,-0.9721,-22.8512,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.8000,180,-14.7744,-5.9991,-8.5757,-5.2226,15.9532,-27.8254,7.4071,-1.8072,23.2310,4.7346,-5.3161,3.7163,18.3161,23.9199,2.3939,5.8406,21.3056,17.3972,-10.9303,-1.9870,-30.4771,16.2936,5.0073,-0.6075,7.8863,20.2898,-18.9789,1.2408,-37.4353,-28.6950,-7.2769,-5.7930,12.7714,-17.9625,-6.2110,4.0858,6.7081,3.4092,5.4452,-0.5860,-16.7758,2.8909,-6.7430,-4.3263,-9.2254,-19.5687,14.9444,-8.1696,-8.3726,-13.6827,20.6212,-12.5862,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
1.9000,190,-14.5475,-6.6234,7.7518,-1.8427,16.5797,-27.5168,7.6081,2.9644,22.7748,5.0403,-4.2281,2.6689,18.7019,24.1328,4.6610,-2.8528,20.2696,17.3862,-10.2621,-3.7628,-30.0216,16.1937,0.1107,-5.2151,6.1097,19.8371,-17.1480,8.6818,-38.1099,-29.2878,-4.5073,-7.5083,12.2221,-17.7435,-3.0716,-5.6041,6.6325,3.8279,-5.5565,3.4509,-17.7357,2.7024,-10.9415,-2.2666,-7.6483,-19.8359,15.8377,-6.5057,-9.0542,-14.8097,-10.1067,15.4925,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.0000,200,-13.8675,-6.4117,5.4462,8.1273,17.3767,-27.1754,8.5372,3.8270,22.6268,5.4221,0.6384,4.9591,19.1275,23.8075,-2.9472,-5.9720,19.9491,18.3747,0.9143,12.9678,-30.3907,15.9253,-4.6321,-1.8826,4.5684,20.1847,-16.0265,-11.5455,-38.3546,-29.9542,-2.7662,-5.9161,11.8825,-18.3202,-3.6291,-5.7164,6.2172,4.2438,-4.9961,4.5235,-18.1083,2.3219,5.9392,-8.7459,-6.8340,-20.7535,15.6575,-12.3987,-10.0659,-13.4439,-20.1279,9.2215,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.1000,210,-14.0273,-5.5581,-0.9597,7.7782,18.2044,-26.9717,8.6803,4.8260,23.0857,5.5239,4.9780,0.4681,18.8750,23.2729,-2.3441,-5.2292,19.7088,19.5891,1.1107,12.7693,-30.6900,15.7850,1.6582,-5.5696,2.9936,20.2340,-4.9110,19.2585,-37.7142,-30.3886,7.6864,-4.3516,11.3282,-18.4253,-6.2955,4.0915,5.8001,3.7906,-3.9142,-4.3512,-17.3792,1.6368,9.1210,-7.4082,-5.2520,-22.2308,14.2910,-18.4441,-12.1312,-12.1911,-18.9753,13.6349,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.2000,220,-14.4982,-5.5157,-5.5907,0.3811,18.9487,-27.0815,2.0115,-6.5535,23.5865,5.4688,3.7239,-4.4421,18.7159,22.7619,-1.3655,-4.8099,18.8867,20.0307,-12.0645,1.6802,-30.5137,15.2775,5.4898,-2.7385,4.9385,20.2629,21.5256,-6.8744,-37.1713,-30.8478,2.4972,-5.8618,10.6301,-18.0009,-7.6548,3.8253,6.1531,3.5372,6.3985,-0.8871,-17.6504,0.7349,-3.6234,-8.7946,-5.9582,-24.3541,0.2502,-22.4511,-13.2659,-13.0424,7.8465,-15.9792,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
